query	BLM protests
"Many Indian tweeted #BlackLivesMatter after death of George Floyd. 
Does it amount to interference in other country or supporting the right cause?"	2225403740	Tue Dec 01 19:37:34 +0000 2020	['BlackLivesMatter']	42	8	https://twitter.com/NirjhariSinha/status/1333857794970116099
@pecos_pest_ @henrywinter It was all inspired by criminal George Floyds death, out of which BLM used it to propel their narrative! Taking the knee is ugly, divisive and anachronistic! It doesn’t belong in the UK.	22836738	Sat Dec 05 18:23:37 +0000 2020	[]	0	0	https://twitter.com/thebestpolicy/status/1335288736314249216
"i thought of more! 
6) the ‘tag 10 friends for blm’ instagram stories
7) the jewelry based on the deaths of george floyd, trayvon martin, etc.
8) too many tik tok trends/songs to count
9) breonna taylor memes"	1244287172	Thu Dec 03 18:43:10 +0000 2020	[]	0	0	https://twitter.com/ca3mille/status/1334568877267836935
The George Floyd and Breonna Taylor deaths this year fanned the flames of racism in America that date back decades. https://t.co/xUTU9nCLW8	109349923	Sat Dec 05 15:54:22 +0000 2020	[]	0	0	https://twitter.com/bcrnews/status/1335251176175132672
This marks the third or fourth incident of racism on NDSU’s campus this week. Started off with a Snapchat group named ‘N****** R Us,’ yesterday a Snapchat video w/ students reenacting George Floyd’s death was exposed &amp; now this. A campus protest is set to start @ 2pm.	503960117	Fri Dec 04 19:43:43 +0000 2020	[]	7	3	https://twitter.com/BaileyHurleyVNL/status/1334946503534768128
@SkySportsNews A comparison of the type of reaction to the massacre of 1,500 people in Iran by the government of the Islamic Republic in 2019–20 Iranian protests and the death of George Floyd, itself shows us that the fight against racism is just a game.	1277461407001387009	Sat Dec 05 17:42:18 +0000 2020	[]	0	0	https://twitter.com/downfall_expert/status/1335278338491998213
"Youth Lead the Way in Renaming St. Louis Streets: A Stand Against Racism
Youth refuse to let George Floyd’s death be forgotten. https://t.co/1l6ejebvZO"	1299389117625753600	Fri Dec 04 20:12:34 +0000 2020	[]	0	0	https://twitter.com/Stracciatella_B/status/1334953765875703811
This marks the third or fourth incident of racism on NDSU’s campus this week. Started off with a Snapchat group named ‘N****** R Us,’ yesterday a Snapchat video w/ students reenacting George Floyd’s death was exposed &amp; now this. A campus set to start @ 2pm.	503960117	Fri Dec 04 19:42:59 +0000 2020	[]	0	0	https://twitter.com/BaileyHurleyVNL/status/1334946321053196289
"@acttonn That's bullshit.
Georg Floyd didn't die because he was black, if you clearly watch the full police body cam video, which you watched the wrong video, or didn't watch it it shows that his death had nothing to do with racism or being black.
You are brainwashed."	1327061809325613058	Sat Dec 05 08:07:25 +0000 2020	[]	0	0	https://twitter.com/___Nice________/status/1335133663793733633
Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor. https://t.co/oKZbM0XHsY	4488301706	Fri Dec 04 15:39:34 +0000 2020	[]	1	1	https://twitter.com/DonnaJ183/status/1334885060571361280
"Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor.

https://t.co/RGGABmSia3"	18643437	Thu Dec 03 18:50:31 +0000 2020	[]	878	306	https://twitter.com/PrisonPlanet/status/1334570730307117057
"Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor.

https://t.co/YfdlaC3aES"	969154733301780482	Thu Dec 03 19:06:51 +0000 2020	[]	0	0	https://twitter.com/Scott_Spidle/status/1334574837994500099
"Nike, Coca-Cola and Apple, three corporations that vehemently supported the Black Lives Matter movement after the death of George Floyd, are lobbying against a US ban on imports of products produced by Chinese slave labor.
The Uyghur Forced Labor ...
https://t.co/CeeTFgFpr1"	1322713668799389697	Thu Dec 03 19:00:49 +0000 2020	[]	0	0	https://twitter.com/1BUV_News/status/1334573320595886080
"2020:
Corona virus
Kobe's death
BLM moviment
George Floyd and all black lives taken
My dad beat me
I got a job
Its an abusive job tho
All this hurts, all this makes me cry blood, but I wouldn't make through it without her. 
And id do it all again if it means I'd get to meet her."	869879252514201600	Tue Dec 01 20:22:42 +0000 2020	[]	0	0	https://twitter.com/villainsdyke/status/1333869151690117125
"It has been six months since George Floyd was killed. 

His death galvanized a racial reckoning and we can’t let the momentum subside. We must honor his memory by continuing to fight against systemic racism and police violence and demanding real change to law enforcement. https://t.co/NrYIY3nOJX"	587536673	Wed Nov 25 17:20:11 +0000 2020	[]	102	31	https://twitter.com/GiffordsCourage/status/1331648890576248833
query	Police brutality in the U.S.A
@ConsciousSent @le_renard__ @92KingCantona97 @jimliav @MrStephenHowson The policing in USA is brutal and racist and needs to change. What is this to do with U.K. police who haven’t had any significant issues of the type that began BLM in USA? U.K. police shoot no one. And what’s it to do with football?	64052564	Sat Dec 05 16:53:01 +0000 2020	[]	0	0	https://twitter.com/JJofCBL/status/1335265936283230209
@AyannaPressley No, the US gov has never given a damn about blk people, including u but now we are supposed to believe they care? The funniest was Gov Coumo of NY mentioning blacks specifically for the vaccine while police brutality, racism, &amp; poverty he lets run rampant.	1233555508348538880	Tue Dec 01 11:29:20 +0000 2020	[]	0	0	https://twitter.com/tylerrrr0711/status/1333734924164210689
@JoeBiden When u take office, please offer free ps5 for minorities. I feel as if all racism and police brutality will end because everyone is too focused on the game. Oh and if u need a new VP HMU, don't forget u have my snap 😘	705939196356202497	Sun Nov 29 17:51:28 +0000 2020	[]	0	0	https://twitter.com/CuhJavier/status/1333106317079273473
this is 2020 in a tweet!!! didnt get COVID? awesome, but it still exists. not experiencing racism/police brutality? great, but its still fucking happening. the horrible actions &amp; words that an orange idiot in charge of our country doesnt apply to u? STILL FUCKING MATTERS.	574155366	Fri Dec 04 20:26:32 +0000 2020	[]	0	0	https://twitter.com/ohheyitsrena/status/1334957281453232130
black people here have been vocal about it and protesting for years and recieved A LOT of hate. more racism, police brutality, death threats, u name it. this bc black ppl are trying to bring positive, inclusive change to a children's tradition that has hurt many of us	1908743521	Sat Nov 09 19:51:51 +0000 2019	[]	710	97	https://twitter.com/pianta_/status/1193254897615036418
@ldinsdale98 @Coonsy27 @WaveyCapes @SkySports Oh i think i understand where you are coming from; the BLM movement is a social movement originating in the U.S surrounding police brutality and coming to wide attention after G.flyod death. its is not organised it is an movement, an Idea, like the 1960s civil rights movemnt	1329249621185417216	Sat Dec 05 18:27:07 +0000 2020	[]	0	0	https://twitter.com/RussellMannatow/status/1335289613569634307
"@Jefflez @MariahCarey Actually ""Killing In the Name"" By Rage Against The Machine deserves it more. The song is about #PoliceBrutality &amp; was inspired by the #LARiots. When police brutality is so rampant right now, this is the perfect song to be #1 in U.K &amp; North America
#DefundThePolice https://t.co/ICtCT601d1"	946226966075604992	Fri Dec 04 20:55:14 +0000 2020	['PoliceBrutality', 'LARiots', 'DefundThePolice']	0	0	https://twitter.com/SurvivedChaos/status/1334964500844298240
"While videos of police brutality ""dramatize the effects of racism, there are many other, more subtle expressions of racism present in our country. Perhaps the most shameful and insidious example is that of the U.S. health care system."" #mepolitics https://t.co/Hc0SvwXYeJ"	3130338076	Sat Dec 05 12:39:20 +0000 2020	['mepolitics']	0	0	https://twitter.com/mebeacon/status/1335202091896279041
"🇨🇳 China,  newly elected to the U.N. Human Rights Council, just reviewed the U.S.  human rights record.

""China wishes to recommend to the U.S.: 
1. Root out systematic racism, address widespread police brutality and combat discrimination against African- and Asian-Americans....“ https://t.co/q2AUSKPTWZ"	83435676	Wed Nov 11 18:29:38 +0000 2020	[]	6644	2925	https://twitter.com/UNWatch/status/1326592939137650693
query	Black woman vice president
Willie is the last to get the bigger picture! Kamala Harris is the1st woman to be the Vice President and of course the 1st Black woman! She helped Biden get the win by leaps and bounds over any other pick would have! Who knows what lies ahead? Don't ask Willie!! BLM!!	3298211738	Thu Dec 03 23:40:56 +0000 2020	[]	0	0	https://twitter.com/Philpeters8/status/1334643813575376898
"RETWEET: TO ALL THE... “BEAUTIFUL”... BLACK WOMEN EVERYWHERE! “THANK YOU!” ❤️ 
WE... “LOVE”... YOU, AND... “APPRECIATE”... YOU!

FOR FIGHTING INSTITUTIONAL RACISM AND OPPRESSION

KAMALA HARRIS, THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES 

Black Lives Matter https://t.co/x7Ha8v57cq"	84509485	Sat Dec 05 14:59:03 +0000 2020	[]	0	0	https://twitter.com/corporate_hdqrs/status/1335237254835482626
"RETWEET: “BLACK SISTAHS RISING TOGETHER”

FIGHTING OPPRESSION AND INSTITUTIONAL RACISM 

KAMALA HARRIS, THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES OF AMERICA. NOW, AND... “FOREVER”... WILL SHE BE RECORDED IN THE... “ANNALS”... OF HISTORY

Black Lives Matter https://t.co/G3TBxQfIUv"	84509485	Fri Dec 04 18:47:03 +0000 2020	[]	0	0	https://twitter.com/corporate_hdqrs/status/1334932245874872324
"RETWEET: “BLACK SISTAHS RISING TOGETHER”

FIGHTING INSTITUTIONAL RACISM AND OPPRESSION 

KAMALA HARRIS, THE FIRST... “BLACK WOMAN”... VICE PRESIDENT OF THE UNITED STATES OF AMERICA. NOW, AND... “FOREVER”... WILL SHE BE RECORDED IN THE... “ANNALS”... OF HISTORY

Black Lives Matter https://t.co/Vvf4RJKQGF"	84509485	Fri Dec 04 18:50:38 +0000 2020	[]	0	0	https://twitter.com/corporate_hdqrs/status/1334933146450731012
A black president, a woman as vice president, gay rights, cryptocurrency, 2020 (all of it) COVID, BlackLivesMatter, a Donald Trump presidency, legalization of Marijuana... our generation will be hard to top honestly we've seen it all including 9/11 and climate change	258413121	Fri Dec 04 19:58:00 +0000 2020	[]	0	0	https://twitter.com/MannyJalpa/status/1334950099944943618
